source_id,entity_type,record_id,municipality,event_date,category,data
calgary_development_permits,development_permit,DP2026-01759,calgary,2026-03-26,approved,"{""lat"": 51.089, ""lng"": -114.127, ""ward"": ""4"", ""status"": ""Released"", ""address"": ""2932 BRENTWOOD BV NW"", ""province"": ""AB"", ""quadrant"": ""NW"", ""description"": ""NEW: CONTEXTUAL SINGLE DETACHED DWELLING, ACCESSORY RESIDENTIAL BUILDING (GARAGE)"", ""neighborhood"": ""Brentwood"", ""decision_date"": ""2026-04-30"", ""record_number"": ""DP2026-01759"", ""applicant_name"": ""ULTIMATE RENOVATIONS"", ""pipeline_stage"": ""permitted"", ""application_date"": ""2026-03-26"", ""status_canonical"": ""approved"", ""land_use_district"": ""R-CG"", ""proposed_use_code"": ""C1020; C1370"", ""normalized_address"": ""2932 BRENTWOOD BOULEVARD NORTHWEST"", ""application_subtype"": ""Residential - Contextual Dwelling"", ""normalized_business_name"": """", ""proposed_use_description"": ""ACCESSORY RESIDENTIAL BUILDING; CONTEXTUAL SINGLE DETACHED DWELLING"", ""permitted_or_discretionary"": ""Permitted"", ""land_use_district_description"": ""Residential - Grade-Oriented Infill""}"
edmonton_development_permits,development_permit,1-56011967139909,edmonton,2026-04-17,approved,"{""ward"": ""Karhiio Ward"", ""status"": ""Approved"", ""zoning"": ""IM"", ""address"": ""4608 - 97 STREET NW"", ""latitude"": ""53.48433215079279"", ""province"": ""AB"", ""longitude"": ""-113.4801632765647"", ""description"": ""To install a Fascia Sign limited to On-premises Advertising (S S Enterprises)."", ""permit_type"": ""Sign Permit"", ""neighborhood"": ""Papaschase Industrial"", ""decision_date"": ""2026-04-17"", ""record_number"": ""1-56011967139909"", ""pipeline_stage"": ""approved"", ""application_date"": ""2026-04-17"", ""status_canonical"": ""approved"", ""legal_description"": ""Plan 7721899 Blk 6 Lot 12"", ""normalized_address"": ""4608 97 STREET NORTHWEST"", ""application_subtype"": ""Permitted Development"", ""normalized_business_name"": """"}"
lethbridge_development_permits,development_permit,DEV16654,lethbridge,2026-04-22,approved,"{""legal"": ""PLAN 0712741 BLOCK 20 LOT 20"", ""status"": ""COMPLETED"", ""address"": ""630 COULEESPRINGS CRES S"", ""province"": ""AB"", ""description"": ""WAIVER"", ""roll_number"": ""1052806300001"", ""neighborhood"": ""Southgate"", ""decision_date"": ""2026-04-23"", ""record_number"": ""DEV16654"", ""units_created"": null, ""completed_date"": ""2026-04-23"", ""pipeline_stage"": ""complete"", ""application_date"": ""2026-04-22"", ""status_canonical"": ""approved"", ""normalized_address"": ""630 COULEESPRINGS CRESCENT SOUTH"", ""application_subtype"": ""SDD & 2 UNIT DWELLINGS"", ""normalized_business_name"": """"}"
calgary_development_permits,development_permit,DP2026-01035,calgary,2026-02-25,pending,"{""lat"": 51.03, ""lng"": -114.147, ""ward"": ""6"", ""status"": ""Hold"", ""address"": ""2720 41 ST SW"", ""province"": ""AB"", ""quadrant"": ""SW"", ""description"": ""RELAXATION: ACCESSORY RESIDENTIAL BUILDING (EXISTING GARAGE) - BUILDING SETBACK FROM REAR PROPERTY LINE"", ""neighborhood"": ""Glendale"", ""decision_date"": null, ""record_number"": ""DP2026-01035"", ""applicant_name"": ""JONES GEOMATICS"", ""pipeline_stage"": null, ""application_date"": ""2026-02-25"", ""status_canonical"": ""pending"", ""land_use_district"": ""R-CG"", ""proposed_use_code"": ""C1020"", ""normalized_address"": ""2720 41 STREET SOUTHWEST"", ""application_subtype"": ""Relaxation - Existing - Compliance Follow-Up"", ""normalized_business_name"": """", ""proposed_use_description"": ""ACCESSORY RESIDENTIAL BUILDING"", ""permitted_or_discretionary"": ""Permitted with a Relaxation"", ""land_use_district_description"": ""Residential - Grade-Oriented Infill""}"
calgary_development_permits,development_permit,DP2026-02442,calgary,2026-04-28,cancelled,"{""lat"": 51.041, ""lng"": -113.93, ""ward"": ""9"", ""status"": ""Cancelled"", ""address"": ""44 APPLECROFT RD SE"", ""province"": ""AB"", ""quadrant"": ""SE"", ""description"": ""RELAXATION: SINGLE DETACHED DWELLING (EXISTING SHED) - BUILDING SETBACK FROM SIDE PROPERTY LINE"", ""neighborhood"": ""Applewood Park"", ""decision_date"": null, ""record_number"": ""DP2026-02442"", ""applicant_name"": """", ""pipeline_stage"": ""withdrawn"", ""application_date"": ""2026-04-28"", ""status_canonical"": ""cancelled"", ""land_use_district"": ""R-CG"", ""proposed_use_code"": ""C2730"", ""normalized_address"": ""44 APPLECROFT ROAD SOUTHEAST"", ""application_subtype"": ""Relaxation - Existing - Compliance Follow-Up"", ""normalized_business_name"": """", ""proposed_use_description"": ""SINGLE DETACHED DWELLING"", ""permitted_or_discretionary"": ""Discretionary"", ""land_use_district_description"": ""Residential - Grade-Oriented Infill""}"
calgary_development_permits,development_permit,DP2026-02048,calgary,2026-04-10,pending,"{""lat"": 51.071, ""lng"": -114.094, ""ward"": ""7"", ""status"": ""Hold"", ""address"": ""2102 14 ST NW"", ""province"": ""AB"", ""quadrant"": ""NW"", ""description"": ""ADDITION: VETERINARY CLINIC (COVERED PATIO)"", ""neighborhood"": ""Capitol Hill"", ""decision_date"": null, ""record_number"": ""DP2026-02048"", ""applicant_name"": """", ""pipeline_stage"": null, ""application_date"": ""2026-04-10"", ""status_canonical"": ""pending"", ""land_use_district"": ""C-COR1 f3.5h20"", ""proposed_use_code"": ""C2990"", ""normalized_address"": ""2102 14 STREET NORTHWEST"", ""application_subtype"": ""Commercial - Other Areas"", ""normalized_business_name"": """", ""proposed_use_description"": ""VETERINARY CLINIC"", ""permitted_or_discretionary"": ""Permitted"", ""land_use_district_description"": ""Commercial - Corridor 1""}"
calgary_development_permits,development_permit,DP2026-01143,calgary,2026-03-03,pending,"{""lat"": 50.916, ""lng"": -114.139, ""ward"": ""13"", ""status"": ""In Circulation"", ""address"": ""98 ALPINE AV SW"", ""province"": ""AB"", ""quadrant"": ""SW"", ""description"": ""NEW: SIGN - CLASS B (FASCIA SIGNS - 7), SIGN - CLASS D (PROJECTING SIGNS - 3), SIGN - CLASS E (DIGITAL MESSAGE SIGN - MENU BOARD - 4)"", ""neighborhood"": ""Alpine Park"", ""decision_date"": null, ""record_number"": ""DP2026-01143"", ""applicant_name"": ""PRIORITY PERMITS"", ""pipeline_stage"": ""under_review"", ""application_date"": ""2026-03-03"", ""status_canonical"": ""pending"", ""land_use_district"": ""C-C1"", ""proposed_use_code"": ""C2680; C2700; C2710"", ""normalized_address"": ""98 ALPINE AVENUE SOUTHWEST"", ""application_subtype"": ""Signs - Discretionary Use"", ""normalized_business_name"": """", ""proposed_use_description"": ""SIGN - CLASS B; SIGN - CLASS D; SIGN - CLASS E"", ""permitted_or_discretionary"": ""Discretionary"", ""land_use_district_description"": ""Commercial - Community 1""}"
winnipeg_development_permits,development_permit,26-143440 MS,winnipeg,2026-04-13,approved,"{""lat"": 49.89874224368149, ""lng"": -97.06493817851425, ""ward"": ""Transcona"", ""status"": ""Issued"", ""address"": ""1565 REGENT AVE"", ""category"": null, ""province"": ""MB"", ""community"": ""East Kildonan-Transcona"", ""work_type"": ""30 Days"", ""issued_date"": ""2026-04-22"", ""permit_type"": ""Mobile Signs"", ""subcategory"": null, ""neighbourhood"": ""REGENT"", ""record_number"": ""26-143440 MS"", ""pipeline_stage"": ""permitted"", ""application_date"": ""2026-04-13"", ""status_canonical"": ""approved"", ""normalized_address"": ""1565 REGENT AVENUE"", ""application_subtype"": ""Mobile Sign"", ""dwelling_units_lost"": ""0"", ""dwelling_units_created"": ""0"", ""normalized_business_name"": """"}"
strathcona_county_development_permits,development_permit,2026-0235-DP,strathcona_county,2026-03-24,approved,"{""use"": ""NEW"", ""ward"": ""Ward 4"", ""status"": ""Approved"", ""zoning"": ""R6"", ""address"": ""1126 HEARTHSTONE BLVD"", ""province"": ""AB"", ""description"": ""Townhouse Dwelling with Rear Attached Garage"", ""permit_type"": ""RESIDENTIAL"", ""roll_number"": ""8700902401"", ""neighbourhood"": ""Hearthstone at Cambrian"", ""record_number"": ""2026-0235-DP"", ""pipeline_stage"": ""approved"", ""structure_type"": ""NEW"", ""zoning_overlay"": ""800m Primary and Secondary HWY"", ""application_date"": ""2026-03-24"", ""status_canonical"": ""approved"", ""legal_description"": ""Lot 24 Block 9 Plan 2522091"", ""variance_required"": ""N"", ""normalized_address"": ""1126 HEARTHSTONE BOULEVARD"", ""application_subtype"": ""residential"", ""structure_description"": ""Rowhousing"", ""normalized_business_name"": """"}"
edmonton_development_permits,development_permit,1-55541771802801,edmonton,2026-04-17,approved,"{""ward"": ""sipiwiyiniwak Ward"", ""status"": ""Approved"", ""zoning"": ""RSF"", ""address"": ""20731 - 40 AVENUE NW"", ""latitude"": ""53.476598057"", ""province"": ""AB"", ""longitude"": ""-113.677477583"", ""description"": ""** To construct a Residential Use building in the form of a Single Detached House with a front attached Garage and unenclosed front porch."", ""permit_type"": ""Minor Development Permit"", ""neighborhood"": ""Edgemont"", ""decision_date"": ""2026-04-17"", ""record_number"": ""1-55541771802801"", ""pipeline_stage"": ""approved"", ""application_date"": ""2026-04-17"", ""status_canonical"": ""approved"", ""legal_description"": ""Plan 2422312 Blk 7 Lot 57"", ""normalized_address"": ""20731 40 AVENUE NORTHWEST"", ""application_subtype"": ""Permitted Development"", ""normalized_business_name"": """"}"
calgary_development_permits,development_permit,DP2026-01890,calgary,2026-04-02,pending,"{""lat"": 51.018, ""lng"": -114.102, ""ward"": ""8"", ""status"": ""Hold"", ""address"": ""4112 16A ST SW"", ""province"": ""AB"", ""quadrant"": ""SW"", ""description"": ""NEW: SEMI-DETACHED DWELLING, ACCESSORY RESIDENTIAL BUILDING (GARAGE)"", ""neighborhood"": ""Altadore"", ""decision_date"": null, ""record_number"": ""DP2026-01890"", ""applicant_name"": ""JOHN TRINH & ASSOCIATES"", ""pipeline_stage"": null, ""application_date"": ""2026-04-02"", ""status_canonical"": ""pending"", ""land_use_district"": ""R-CG"", ""proposed_use_code"": ""C1020; C2640"", ""normalized_address"": ""4112 16A STREET SOUTHWEST"", ""application_subtype"": ""Residential - New Single / Semi / Duplex"", ""normalized_business_name"": """", ""proposed_use_description"": ""ACCESSORY RESIDENTIAL BUILDING; SEMI-DETACHED DWELLING"", ""permitted_or_discretionary"": ""Discretionary"", ""land_use_district_description"": ""Residential - Grade-Oriented Infill""}"
calgary_development_permits,development_permit,DP2026-01083,calgary,2026-02-27,pending,"{""lat"": 51.096, ""lng"": -114.082, ""ward"": ""4"", ""status"": ""Hold"", ""address"": ""16 HILTON AV NW"", ""province"": ""AB"", ""quadrant"": ""NW"", ""description"": ""NEW: ACCESSORY RESIDENTIAL BUILDING (GARAGE), BACKYARD SUITE (ABOVE GARAGE)"", ""neighborhood"": ""Highwood"", ""decision_date"": null, ""record_number"": ""DP2026-01083"", ""applicant_name"": """", ""pipeline_stage"": null, ""application_date"": ""2026-02-27"", ""status_canonical"": ""pending"", ""land_use_district"": ""R-CG"", ""proposed_use_code"": ""C1175"", ""normalized_address"": ""16 HILTON AVENUE NORTHWEST"", ""application_subtype"": ""Residential - Secondary Suite"", ""normalized_business_name"": """", ""proposed_use_description"": ""BACKYARD SUITE"", ""permitted_or_discretionary"": ""Discretionary"", ""land_use_district_description"": ""Residential - Grade-Oriented Infill""}"
calgary_development_permits,development_permit,DP2026-01807,calgary,2026-03-30,pending,"{""lat"": 51.035, ""lng"": -114.118, ""ward"": ""8"", ""status"": ""Hold"", ""address"": ""2029 24 ST SW"", ""province"": ""AB"", ""quadrant"": ""SW"", ""description"": ""REVISION: MULTI-RESIDENTIAL DEVELOPMENT (DWELLING UNITS (2 BUILDINGS), SECONDARY SUITE (6 SUITES), ACCESSORY RESIDENTIAL BUILDING (2 GARAGES) CHANGE TO DP2024-02274)"", ""neighborhood"": ""Richmond"", ""decision_date"": null, ""record_number"": ""DP2026-01807"", ""applicant_name"": ""PHASE ONE"", ""pipeline_stage"": null, ""application_date"": ""2026-03-30"", ""status_canonical"": ""pending"", ""land_use_district"": ""M-C1 d75"", ""proposed_use_code"": ""C2050"", ""normalized_address"": ""2029 24 STREET SOUTHWEST"", ""application_subtype"": ""Residential - Multi-Family"", ""normalized_business_name"": """", ""proposed_use_description"": ""MULTI-RESIDENTIAL DEVELOPMENT"", ""permitted_or_discretionary"": ""Discretionary"", ""land_use_district_description"": ""Multi-Residential - Contextual Low Profile""}"
calgary_development_permits,development_permit,DP2026-01354,calgary,2026-03-12,approved,"{""lat"": 50.875, ""lng"": -114.064, ""ward"": ""13"", ""status"": ""Released"", ""address"": ""13B BELMONT DR SW"", ""province"": ""AB"", ""quadrant"": ""SW"", ""description"": ""TEMPORARY USE: HOME OCCUPATION - CLASS 2 (DOG KENNELING - 18 MONTHS)"", ""neighborhood"": ""Belmont"", ""decision_date"": ""2026-04-07"", ""record_number"": ""DP2026-01354"", ""applicant_name"": ""TIANNA SILVA"", ""pipeline_stage"": ""permitted"", ""application_date"": ""2026-03-12"", ""status_canonical"": ""approved"", ""land_use_district"": ""R-Gm"", ""proposed_use_code"": ""C1730"", ""normalized_address"": ""13B BELMONT DRIVE SOUTHWEST"", ""application_subtype"": ""Home Occupation Class 2"", ""normalized_business_name"": """", ""proposed_use_description"": ""HOME OCCUPATION - CLASS 2"", ""permitted_or_discretionary"": ""Discretionary"", ""land_use_district_description"": ""Residential - Low Density Mixed Housing""}"
calgary_development_permits,development_permit,DP2026-02272,calgary,2026-04-20,pending,"{""lat"": 50.993, ""lng"": -114.072, ""ward"": ""11"", ""status"": ""In Circulation"", ""address"": ""6825 MACLEOD TR SW"", ""province"": ""AB"", ""quadrant"": ""SW"", ""description"": ""NEW: SIGN - CLASS E (DIGITAL MESSAGE SIGN - DRIVE THROUGH MENU BOARD - 2)"", ""neighborhood"": ""Kingsland"", ""decision_date"": null, ""record_number"": ""DP2026-02272"", ""applicant_name"": """", ""pipeline_stage"": ""under_review"", ""application_date"": ""2026-04-20"", ""status_canonical"": ""pending"", ""land_use_district"": ""C-COR3 f1.0h12"", ""proposed_use_code"": ""C2710"", ""normalized_address"": ""6825 MACLEOD TRAIL SOUTHWEST"", ""application_subtype"": ""Signs - Discretionary Use"", ""normalized_business_name"": """", ""proposed_use_description"": ""SIGN - CLASS E"", ""permitted_or_discretionary"": ""Discretionary"", ""land_use_district_description"": ""Commercial - Corridor 3""}"
strathcona_county_development_permits,development_permit,2026-0392-DP,strathcona_county,2026-05-01,approved,"{""use"": null, ""ward"": ""Ward 4"", ""status"": ""Approved"", ""zoning"": ""PS"", ""address"": ""360 DAVENPORT DR"", ""province"": ""AB"", ""description"": ""Proposed Accessory Development - Container  (2.44m x 6.06m)"", ""permit_type"": ""INSTITUTIONAL"", ""roll_number"": ""8042096004"", ""neighbourhood"": ""Davidson Creek"", ""record_number"": ""2026-0392-DP"", ""pipeline_stage"": ""approved"", ""structure_type"": ""NEW"", ""zoning_overlay"": ""No overlays"", ""application_date"": ""2026-05-01"", ""status_canonical"": ""approved"", ""legal_description"": ""Lot 96SR Block 42 Plan 1923066   NW-1-53-23-4"", ""variance_required"": ""N"", ""normalized_address"": ""360 DAVENPORT DRIVE"", ""application_subtype"": ""institutional"", ""structure_description"": ""Institutional Accessory Building"", ""normalized_business_name"": """"}"
calgary_development_permits,development_permit,DP2026-01308,calgary,2026-03-10,pending,"{""lat"": 51.077, ""lng"": -113.926, ""ward"": ""10"", ""status"": ""In Advertising"", ""address"": ""7269 CALIFORNIA BV NE"", ""province"": ""AB"", ""quadrant"": ""NE"", ""description"": ""TEMPORARY USE: HOME OCCUPATION - CLASS 2 (FOOD TRUCK - 18 MONTHS)"", ""neighborhood"": ""Monterey Park"", ""decision_date"": ""2026-04-17"", ""record_number"": ""DP2026-01308"", ""applicant_name"": """", ""pipeline_stage"": ""under_review"", ""application_date"": ""2026-03-10"", ""status_canonical"": ""pending"", ""land_use_district"": ""R-CG"", ""proposed_use_code"": ""C1730"", ""normalized_address"": ""7269 CALIFORNIA BOULEVARD NORTHEAST"", ""application_subtype"": ""Home Occupation Class 2"", ""normalized_business_name"": """", ""proposed_use_description"": ""HOME OCCUPATION - CLASS 2"", ""permitted_or_discretionary"": ""Discretionary"", ""land_use_district_description"": ""Residential - Grade-Oriented Infill""}"
calgary_development_permits,development_permit,DP2026-01573,calgary,2026-03-20,pending,"{""lat"": 51.068, ""lng"": -114.154, ""ward"": ""7"", ""status"": ""Hold"", ""address"": ""4312 BOWNESS RD NW"", ""province"": ""AB"", ""quadrant"": ""NW"", ""description"": ""NEW: MULTI-RESIDENTIAL DEVELOPMENT (2 BUILDINGS), SECONDARY SUITE (4 SUITES), ACCESSORY RESIDENTIAL BUILDING (GARAGE)"", ""neighborhood"": ""Montgomery"", ""decision_date"": null, ""record_number"": ""DP2026-01573"", ""applicant_name"": ""RENOCAL"", ""pipeline_stage"": null, ""application_date"": ""2026-03-20"", ""status_canonical"": ""pending"", ""land_use_district"": ""M-CG"", ""proposed_use_code"": ""C1020; C2050; C2626"", ""normalized_address"": ""4312 BOWNESS ROAD NORTHWEST"", ""application_subtype"": ""Residential - Multi-Family"", ""normalized_business_name"": """", ""proposed_use_description"": ""ACCESSORY RESIDENTIAL BUILDING; MULTI-RESIDENTIAL DEVELOPMENT; SECONDARY SUITE"", ""permitted_or_discretionary"": ""Discretionary"", ""land_use_district_description"": ""Multi-Residential - Contextual Grade-Oriented""}"
